0,1,-177,-2
3,2,-178,-4
6,3,-177,-4
9,3,-176,-2
12,2,-176,-2
15,3,-174,-2
18,1,-175,-2
21,1,-176,-2
24,-1,-174,-2
27,-1,-168,62
30,-338,-856,0
33,-246,-896,-22
36,-74,-1280,-97
39,-45,-1287,-247
42,-548,-2248,34
45,-1268,-3492,-532
48,-1399,-2971,-265
51,-646,-2533,59
54,-1103,-1277,-750
57,-1485,2170,848
60,-1106,686,-370
63,-2323,-1777,-3295
66,-2947,6150,-1782
69,-593,7021,828
72,2474,4659,6237
75,3220,5795,2945
78,1182,4962,1840
81,411,-1563,1042
84,-1116,-5086,-572
87,-1130,-3532,-1350
90,-825,-3787,-1200
93,625,-219,-1746
96,1848,-602,-36
99,1276,-2676,559
102,646,-2097,2040
105,1971,-2595,1549
108,2096,-1664,497
112,1103,-331,-273
115,1085,247,680
118,632,1117,1036
121,173,1084,1265
124,-409,425,79
126,-361,-354,-1070
129,-501,623,-1505
132,-627,1343,-1056
135,-709,1163,-627
138,-832,433,386
142,-556,568,348
145,-276,161,355
148,-9,-280,-161
151,-22,231,-376
154,178,245,-333
157,258,-85,-147
160,565,-856,-562
163,665,-918,-669
166,764,-1232,-609
169,224,-1571,-98
172,-105,-1720,42
175,153,-436,-105
178,431,-55,-72
181,558,53,-155
184,245,85,-521
187,44,-83,-565
190,-140,-165,-526
193,-422,125,-323
196,-482,454,-2
199,-233,589,858
201,-115,555,1095
204,-115,304,1042
207,-15,-176,555
210,78,-311,407
213,132,-284,379
216,-19,-60,720
219,-3,285,829
222,-69,200,578
225,-135,-105,80
228,-88,-425,-868
231,-181,-538,-1135
234,-280,-849,-1187
237,-436,-957,-710
240,-220,-527,-546
243,220,-66,-45
246,271,-44,170
249,136,-49,376
252,-19,45,375
255,34,-66,303
258,201,-164,171
261,227,10,-180
264,132,-208,-259
267,40,-153,-240
270,-80,-343,171
273,2,-113,204
276,-26,-72,10
279,13,-83,-265
283,225,49,-524
286,219,-82,-448
289,-48,-161,-169
292,-30,-831,80
296,-65,-777,224
299,-94,-381,271
302,-111,-211,275
305,-37,124,300
308,-159,14,262
311,-237,134,186
314,-300,158,140
316,-91,104,118
319,43,-12,-1
322,92,-385,-134
326,93,-185,-190
329,55,-55,-192
332,110,-290,-199
335,144,-371,-144
339,87,-563,-74
342,-9,-498,-81
345,12,-460,-81
348,49,-346,-66
351,26,171,65
353,7,71,128
356,26,-39,126
359,-48,-69,158
362,-106,91,192
365,-159,152,164
368,18,-180,67
371,60,-210,50
374,5,-283,40
377,-87,-316,-94
380,-13,-259,-206
383,110,-226,-214
386,52,-274,-212
389,8,-331,-80
392,17,-234,-89
395,47,-127,-108
398,84,-172,-85
401,3,-303,-45
404,-85,-414,62
407,-67,-256,123
410,-23,61,346
413,33,185,372
416,-16,190,322
419,-158,147,50
422,-187,90,-125
425,-128,-255,-254
428,78,-380,-251
431,99,-467,-119
434,111,-365,133
437,83,-230,145
440,66,-260,86
443,72,-209,-174
446,39,-238,-237
449,-84,-237,-229
452,-154,-228,-156
455,-133,-285,-57
458,-2,-200,59
461,43,-121,105
464,60,-135,183
467,73,42,214
469,62,125,230
472,42,72,94
476,33,-63,-31
479,3,-275,-159
482,-102,-271,-137
485,-147,-335,-93
488,-74,-341,22
491,22,-230,52
494,75,-188,-34
497,-19,-164,-137
500,-49,-123,-204
503,59,-198,-157
506,130,-246,-54
509,33,-244,187
512,-34,-261,245
515,0,-206,258
518,84,-119,-2
521,78,-24,-156
524,-103,61,-215
527,-112,-37,-113
530,-163,-150,-6
533,-117,-295,177
536,-11,-289,221
539,55,-295,95
541,65,-288,30
544,56,-267,-52
547,58,-117,-210
550,36,-128,-250
553,2,-192,-190
556,-35,-157,34
559,-78,-145,53
562,-110,-191,9
565,-49,-308,0
568,24,-325,27
571,131,-92,33
574,130,-8,26
577,101,41,28
580,33,-110,3
582,-2,-222,14
585,-27,-278,21
588,-78,-213,52
591,-99,-121,34
594,-99,-182,-64
597,-45,-260,-128
600,-21,-280,-162
603,-35,-303,-45
606,-40,-302,26
609,-22,-161,107
612,56,-126,101
615,115,-113,75
618,114,-69,-28
621,60,-86,-93
624,24,-135,-137
627,5,-179,-149
630,-2,-235,-47
633,-28,-225,96
