0,896,5049,-3234
3,-1731,-3286,-3353
6,-2445,61,-1278
9,370,-1834,1746
12,-192,-1554,149
15,-179,-369,-59
18,-158,-291,-14
21,-161,-168,-42
24,-173,-48,-51
27,-169,13,-95
30,-158,-85,-31
33,-163,-178,-28
36,-159,-213,-10
39,-155,-191,-8
42,-167,-266,-22
45,-164,-211,-27
48,-170,-354,-22
51,-163,-94,-33
55,-164,-226,-18
58,-168,-197,-23
61,-166,-160,-14
64,-162,-126,-18
67,-167,-92,-15
70,-157,-343,-102
73,-151,-58,-7
77,-196,-52,61
80,-188,-63,74
83,-177,-85,43
86,-212,132,140
88,-238,183,207
91,-228,251,168
94,-211,201,-111
98,-65,385,-192
101,-87,366,-16
104,-117,-189,395
107,-106,-756,282
110,-355,-774,-191
113,-189,-512,179
116,-146,-52,49
119,-135,184,-14
122,-120,-29,455
125,-335,48,71
128,91,307,-601
131,8,-405,-401
134,7,-440,-370
137,-22,-410,33
140,-178,-186,137
143,-148,115,46
145,-138,324,9
148,-175,151,126
151,-207,-194,233
155,-194,-221,192
158,-151,-22,-31
161,-102,-9,-72
164,-121,-106,-25
167,-121,-143,-13
170,-97,-115,-76
173,-31,117,-253
176,-75,-1,-152
179,-102,-128,-58
182,-94,-186,-69
185,-120,-118,-70
188,-124,-95,-3
191,-135,-30,22
194,-140,34,35
197,-141,-30,48
200,-156,-115,92
203,-148,-97,70
206,-135,-38,25
210,-134,-38,14
