0,48,-1978,-4528
3,798,916,-8299
6,-2661,2933,-3073
9,-776,460,-1776
12,767,-2362,935
15,-174,-926,44
18,-164,-323,1
21,-169,-193,-28
24,-169,-197,-31
27,-160,-136,-8
30,-164,56,-44
33,-160,57,-17
36,-166,-220,-5
39,-170,-247,-8
42,-169,-337,7
45,-166,-179,-10
48,-162,-216,0
51,-167,-78,-9
54,-163,-127,-3
58,-163,-156,7
61,-188,12,31
64,-227,115,173
67,-256,71,258
70,-189,-197,176
73,-223,280,196
77,-217,72,75
80,-246,828,61
83,14,620,-423
86,-31,-117,-310
89,-123,-476,41
92,-173,-483,-8
95,-223,-45,-568
98,159,81,-421
101,9,132,-397
104,10,15,-367
107,-106,-201,-27
110,-113,-175,-20
113,-136,-105,38
116,-181,65,79
119,-184,71,163
121,-181,61,156
124,-177,19,137
127,-148,6,60
130,-132,-117,19
134,-140,-154,60
137,-132,-44,71
140,-53,146,-209
143,-96,56,-86
146,-112,-153,-28
149,-93,-208,-73
152,-84,-98,-105
155,-125,-80,12
158,-139,47,42
161,-126,69,0
164,-140,-39,108
167,-159,-96,103
170,-149,-48,37
173,-138,-13,31
176,-137,0,35
179,-118,-2,-25
182,-104,-43,-56
185,-109,-127,-40
189,-106,-122,-42
192,-106,-36,-49
195,-118,-14,-27
198,-124,-18,0
201,-135,-40,28
204,-140,-54,57
207,-143,-40,54
210,-140,-21,50
213,-139,2,39
216,-138,-13,29
219,-130,-59,-58
222,-118,-75,-22
225,-112,-82,-32
228,-105,-59,-50
231,-109,-43,-49
234,-117,-45,-17
237,-123,-54,-5
240,-131,-52,25
243,-137,-42,34
246,-138,-17,41
250,-139,-11,36
253,-139,-33,36
256,-135,-43,26
259,-128,-51,16
262,-119,-46,-16
265,-116,-47,-16
268,-111,-51,-34
271,-113,-54,-30
274,-115,-62,-11
277,-103,-44,-459
280,846,2249,-3741
283,-322,424,613
286,-684,-355,1394
289,-1052,655,363
292,-242,-362,100
295,-135,-260,39
298,-268,-138,202
301,-195,84,-54
304,-212,108,143
307,-385,892,-336
310,-152,6,-78
313,-124,-344,-158
316,21,139,66
319,-140,102,4
322,-253,-147,507
325,-288,35,234
328,-195,8,83
331,-169,-61,104
334,-200,-87,147
337,-185,20,0
340,-129,-12,-39
343,-134,-133,-17
346,32,63,146
349,-172,-207,416
352,175,516,-1082
355,366,-164,-803
358,147,-199,-713
361,12,-438,32
364,-220,-472,79
367,-171,95,133
370,-138,212,40
373,-157,194,99
375,-244,69,313
378,-205,53,223
381,-171,-69,6
385,-113,-92,-31
388,-133,-133,27
391,-133,-138,30
394,-137,-214,-27
397,-234,221,-214
400,5,222,-274
403,-66,-53,-110
406,-101,-272,-26
409,-82,-212,-131
412,-73,-73,-123
415,-120,-29,0
418,-130,105,12
421,-125,90,12
424,-146,-58,120
427,-163,-110,129
430,-153,-102,94
433,-134,6,34
435,-139,31,53
438,-135,10,-36
441,-94,-38,-75
444,-98,-97,-59
447,-101,-142,-46
451,-93,-97,-71
454,-110,-7,-35
457,-121,6,-1
460,-128,-28,18
463,-135,-48,42
466,-142,-50,64
469,-141,-26,58
472,-137,10,46
476,-132,6,30
478,-127,-45,14
481,-116,-71,-22
484,-111,-86,-27
487,-105,-65,-41
491,-107,-43,-45
494,-114,-31,-21
497,-119,-34,-3
500,-126,-51,20
503,-132,-47,27
506,-133,24,37
509,-138,-10,41
512,-133,-7,34
515,-129,-31,18
518,-125,-43,8
521,-118,-62,-62
524,-114,-60,-17
527,-113,-52,-20
530,418,-4895,-8290
533,2548,4831,-5829
536,-1963,3015,-2918
539,-1306,252,-1447
542,-948,-3280,-543
545,-197,-1192,77
548,-181,-315,-17
551,-154,-107,-69
554,-156,-175,-43
557,-166,-78,-47
560,-160,210,-49
563,-167,-41,-28
566,-166,-195,-16
569,-161,-247,-4
572,-167,-368,-2
575,-172,-310,-15
578,-160,-154,-4
582,-162,-128,-6
585,-166,-38,-20
588,-162,-66,-9
591,-167,-104,-10
594,-166,-38,-2
597,-239,135,158
600,-258,189,248
603,-281,151,312
